scene,query,reference,model,response,type,answer_model
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些措施符合我国关于精子库供精者管理的法规要求？
A.精子库每月汇总供精者信息并向中央信息库申报
B.中央信息库收到申报后直接通过电话告知核查结果
C.精子库收到中央信息库10个工作日内反馈的核查信息后启动筛查流程
D.某精子库允许通过中央信息库筛查未发现重复的供精者在15个工作日后开始采精
E.中央信息库仅登记供精者的相貌特征不记录身份信息
【思考过程】：",C,Doubao-1.5-Thinking,"【思考过程】：本题需依据我国《人类精子库管理办法》及相关法规分析各选项。  
- 选项A：法规要求精子库每月汇总供精者信息并向中央信息库申报，符合要求，正确。  
- 选项B：中央信息库核查结果需以规范方式反馈（如书面或电子），而非“直接通过电话告知”，不符合，错误。  
- 选项C：中央信息库应在收到申报后10个工作日内反馈核查结果，精子库收到后启动筛查流程，符合规定，正确。  
- 选项D：通过中央信息库筛查未重复的供精者，经必要检查后可开始采精（15个工作日为合理时间），符合要求，正确。  
- 选项E：中央信息库需记录供精者身份信息（如身份证号）以避免重复供精，仅记录相貌特征不符合规定，错误。  

【最终答案】：ACD",客观题,ACD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下关于人类精子库保密原则的表述中，哪几项是正确的？
A.研究者因科研需求可查阅供精者社会身份资料，B.工作人员可接受司法机关公函直接查阅完整档案，C.供精者有权要求查看所有受精者的医疗记录，D.非负责人工作人员经批准可查看供精者详细地址，E.未经当事人同意档案不得用于商业活动
【思考过程】：",E,Doubao-1.5-Thinking,"【思考过程】：本题考查人类精子库保密原则的相关规定。根据人类精子库管理的伦理和法规要求，需严格保护供精者、受精者及后代的隐私：  
- 选项A错误：供精者的社会身份资料属于严格保密内容，研究者因科研需求通常只能获取匿名数据，不可查阅社会身份资料。  
- 选项B正确：司法机关因案件需要，凭公函可依法查阅完整档案，但需严格保密，符合保密原则的例外情形。  
- 选项C错误：受精者的医疗记录属于其个人隐私，供精者无权要求查看。  
- 选项D错误：供精者的详细地址属于敏感信息，仅特定负责人在必要时经严格审批可查阅，非负责人工作人员即使批准也不可查看。  
- 选项E正确：档案的使用需严格限制，未经当事人同意用于商业活动违反保密原则。  

【最终答案】：BE",客观题,BE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：关于供精者赠精的性质，以下哪项描述正确？
A.必须由医疗机构强制要求的医疗行为
B.自愿的人道主义行为
C.可接受超出合理补偿范围的高额报酬
D.需经政府机构审批的行政程序
【思考过程】：",B,Doubao-1.5-Thinking,"【思考过程】：根据我国人类辅助生殖技术相关法规，供精者赠精应遵循自愿、无偿（或合理补偿）的原则。选项A错误，因供精是自愿行为而非强制；选项B正确，符合自愿和人道主义的性质；选项C错误，供精者只能接受合理补偿，禁止高额报酬；选项D错误，供精行为主要由医疗机构规范管理，无需政府机构审批行政程序。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种情形符合自精保存的基本条件？
A.已婚男性因工作繁忙希望提前冷冻精液，B.放疗前需保存精子的癌症患者，C.为子女储备精子的60岁健康男性，D.取精困难的试管婴儿技术需求者，E.未婚男性为保持生育能力提前保存精子
【思考过程】：",BD,Doubao-1.5-Thinking,"【思考过程】：自精保存的基本条件通常包括因医学治疗可能影响生育能力、辅助生殖技术需求、特殊职业风险等情况。分析各选项：  
- 选项A：已婚男性因工作繁忙提前冷冻精液，无医学或生育风险指征，不符合基本条件。  
- 选项B：放疗前需保存精子的癌症患者，放疗可能损伤睾丸功能，属于典型适应症，符合条件。  
- 选项C：60岁健康男性为子女储备精子，年龄较大可能影响精子质量，且目的非自身生育需求，不符合。  
- 选项D：取精困难的试管婴儿技术需求者，需保存精子避免取精失败影响治疗，符合条件。  
- 选项E：未婚男性为保持生育能力提前保存精子，属于“其他特殊情况”（如延迟生育计划），符合基本条件。  

【最终答案】：BDE",客观题,BDE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：人类精子库可以向以下哪类机构合法提供精液？
A.取得省级卫生部门辅助生殖技术备案的私立医院
B.具有国际生殖医学认证的公立机构
C.取得卫生部人类辅助生殖技术批准证书的生殖中心
D.持有三年有效期的生育健康执业许可的诊所
E.未取得任何批准证书的研究院所
【思考过程】：",C,Doubao-1.5-Thinking,"【思考过程】：根据《人类精子库管理办法》规定，人类精子库只能向持有卫生部（现国家卫生健康委员会）批准的人类辅助生殖技术批准证书的机构提供精液。分析各选项：  
- 选项A：省级卫生部门备案的私立医院不符合“卫生部批准证书”要求；  
- 选项B：国际认证的公立机构未明确具备国内批准证书，不合法；  
- 选项C：取得卫生部批准证书的生殖中心符合规定；  
- 选项D：生育健康执业许可不等同于辅助生殖技术批准证书；  
- 选项E：未取得批准证书的机构明显不合法。  

【最终答案】：C",客观题,C
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：人类精子库在哪些情况下可以合法提供精液？
A.未经检验但家属签署免责协议的精液
B.检验不合格但捐赠者自愿提供的精液
C.已完成检验且质量合格的精液
D.经过初步检验但未完成最终报告的精液
E.检验合格但保存时间超过规定期限的精液
【思考过程】：",C,Doubao-1.5-Thinking,"【思考过程】：根据《人类精子库管理办法》及相关伦理规范，人类精子库提供精液需严格遵循检验和质量控制要求。选项A中未经检验的精液存在传播疾病风险，即使签署免责协议也不合法；选项B检验不合格的精液可能危害受方健康，不能提供；选项C已完成检验且质量合格的精液符合规定，合法；选项D未完成最终报告的精液可能存在未检测的问题，不合法；选项E保存时间超期的精液可能质量下降，即使曾合格也不可用。

【最终答案】：C",客观题,C
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国相关规定，提供供精人工授精的精液必须满足哪些条件？
A.精液冷冻保存3个月后直接使用
B.新鲜精液经实时检测合格后使用
C.精液冷冻保存达半年但未进行复检
D.精液冷冻保存满半年且复检合格
E.精液冷冻保存5个月后复检替代检疫期
【思考过程】：",D,Doubao-1.5-Thinking,"【思考过程】：根据我国相关规定，为确保供精人工授精的安全性，防止通过精液传播传染病（如艾滋病等存在窗口期的疾病），精液需经过严格的检疫期管理。规定要求精液必须冷冻保存满6个月（即半年），并在检疫期满后进行复检，确认合格后方可使用。分析各选项：  
- A选项“冷冻3个月后直接使用”不符合检疫期要求（需半年）且未复检，错误；  
- B选项“新鲜精液直接使用”未经过检疫期，无法排除窗口期感染风险，错误；  
- C选项“冷冻半年但未复检”未完成复检流程，错误；  
- D选项“冷冻半年且复检合格”符合规定的检疫期和复检要求，正确；  
- E选项“冷冻5个月复检替代检疫期”时间不足（需半年），错误。  

【最终答案】：D",客观题,D
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在辅助生殖技术中，以下哪种情况允许人类精子库实施精子分离技术？
A.为帮助患者生育双胞胎并确保性别一致
B.为预防性连锁遗传病传递给子代
C.为提高子女特定外貌特征的概率
D.为满足夫妇对子女性别偏好的家庭需求
【思考过程】：",B,Doubao-1.5-Thinking,"【思考过程】：根据辅助生殖技术的伦理原则和相关法规，人类精子库实施精子分离技术需基于医学需要，禁止非医学目的的性别选择。选项A（生育双胞胎并确保性别一致）和D（满足性别偏好）属于非医学目的的性别选择，不符合规定；选项C（提高特定外貌特征概率）涉及非医学目的的选择，同样不允许；选项B（预防性连锁遗传病传递）属于医学需要，通过分离X/Y精子可避免子代遗传疾病，符合伦理和法规要求。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下表述是否正确：人类精子库在获得伦理委员会批准后，可以将两位供体的精液混合用于辅助生殖。
A.正确
B.错误
【思考过程】：",B,Doubao-1.5-Thinking,"【思考过程】：根据人类辅助生殖技术的伦理原则和相关法规，人类精子库的精液使用需保证后代遗传信息的明确性。混合两位供体的精液会导致无法确定后代的生物学父亲，引发遗传咨询、血缘关系认定等伦理问题，因此即使获得伦理委员会批准，也不允许将两位供体的精液混合用于辅助生殖。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种行为可能违反人类精子库的伦理规范？
A.采集一名未签署知情同意书的志愿者精液用于医学研究
B.在供精者临时无法签字时由家属代为签署知情同意书后进行采集
C.因紧急医疗需求使用未签署知情同意书的冷冻精液样本
D.使用三年前已签署知情同意书但未更新签署状态的库存精液
【思考过程】：",ABCD,Doubao-1.5-Thinking,"【思考过程】：本题考查人类精子库的伦理规范，核心在于知情同意原则的落实。  
- 选项A：采集未签署知情同意书的志愿者精液用于医学研究，直接违反知情同意的基本要求（必须本人自愿签署），属于违规。  
- 选项B：供精者临时无法签字时由家属代签，知情同意必须由供精者本人签署（具有完全民事行为能力者），家属代签无效，属于违规。  
- 选项C：紧急医疗需求下使用未签署知情同意书的冷冻精液样本，知情同意是使用样本的前提，紧急情况不能绕过该原则，属于违规。  
- 选项D：使用三年前已签署但未更新的库存精液，若原知情同意书未明确要求定期更新且未被撤回，则原同意仍有效，不必然违规。  

【最终答案】：ABC",客观题,ABC
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下表述是否正确：人类精子库工作人员年满22岁的儿子自愿签署知情同意书后，可作为供精者。
A.正确
B.错误
【思考过程】：",B,Doubao-1.5-Thinking,"【思考过程】：根据《人类精子库管理办法》及相关伦理规范，供精者需与精子库无利害关系以避免利益冲突和近亲繁殖风险。精子库工作人员的儿子属于亲属，存在潜在利益关联，即使年满22岁并签署知情同意书，仍不符合供精者的伦理要求。因此该表述错误。

【最终答案】：B",客观题,B
