scene,query,reference,model,response,type,answer_model
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些措施符合我国关于精子库供精者管理的法规要求？
A.精子库每月汇总供精者信息并向中央信息库申报
B.中央信息库收到申报后直接通过电话告知核查结果
C.精子库收到中央信息库10个工作日内反馈的核查信息后启动筛查流程
D.某精子库允许通过中央信息库筛查未发现重复的供精者在15个工作日后开始采精
E.中央信息库仅登记供精者的相貌特征不记录身份信息
【思考过程】：",C,Qwen3-235B-A22B,"【思考过程】：根据《人类精子库管理办法》及相关规定，供精者信息需及时上报中央信息库（选项A错误）。中央信息库应在10个工作日内反馈核查结果（选项C正确），且需通过正式渠道而非电话通知（选项B错误）。筛查无重复后需等待15个工作日方可采精（选项D正确）。中央信息库必须记录身份信息（选项E错误）。因此，正确选项为C和D。

【最终答案】：CD",客观题,CD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下关于人类精子库保密原则的表述中，哪几项是正确的？
A.研究者因科研需求可查阅供精者社会身份资料，B.工作人员可接受司法机关公函直接查阅完整档案，C.供精者有权要求查看所有受精者的医疗记录，D.非负责人工作人员经批准可查看供精者详细地址，E.未经当事人同意档案不得用于商业活动
【思考过程】：",E,Qwen3-235B-A22B,"【思考过程】：人类精子库的保密原则要求严格保护供精者和受精者的隐私信息。选项E明确禁止档案未经同意用于商业活动，符合保密原则。选项B中，司法机关公函属于合法程序要求，工作人员可据此查阅档案，但需注意是否符合法律规范。选项A涉及科研直接查阅社会身份资料，通常需匿名化处理，故不正确。选项C和D均涉及过度披露隐私信息，违反保密原则。

【最终答案】：BE",客观题,BE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：关于供精者赠精的性质，以下哪项描述正确？
A.必须由医疗机构强制要求的医疗行为
B.自愿的人道主义行为
C.可接受超出合理补偿范围的高额报酬
D.需经政府机构审批的行政程序
【思考过程】：",B,Qwen3-235B-A22B,"【思考过程】：根据《人类辅助生殖技术管理办法》相关规定，供精者赠精必须遵循自愿原则，属于人道主义行为（B正确）。医疗机构不得强制要求（A错误）。供精者仅可获得合理补偿，禁止高额报酬（C错误）。审批流程由医疗机构执行，不涉及政府机构审批程序（D错误）。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种情形符合自精保存的基本条件？
A.已婚男性因工作繁忙希望提前冷冻精液，B.放疗前需保存精子的癌症患者，C.为子女储备精子的60岁健康男性，D.取精困难的试管婴儿技术需求者，E.未婚男性为保持生育能力提前保存精子
【思考过程】：",BD,Qwen3-235B-A22B,"【思考过程】：自精保存的基本条件通常包括：存在明确的生育需求，或面临可能丧失生育能力的风险（如癌症治疗）、辅助生殖技术需求（如取精困难）、暂时无法自然受孕但需保存生育能力的情形。A选项（已婚男性因工作繁忙保存精子）和E选项（未婚男性为保持生育能力保存精子）均属于为未来生育需求而保存的情况，符合自精保存的目的。B选项（癌症患者放疗前保存精子）是典型适应症，因治疗可能导致不育。D选项（试管婴儿取精困难者）属于辅助生殖技术中的实际需求。C选项（60岁男性为子女储备精子）因年龄过高可能存在伦理或机构年龄限制（通常限制在50岁以下），故不符合基本条件。

【最终答案】：ABDE",客观题,ABDE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：人类精子库可以向以下哪类机构合法提供精液？
A.取得省级卫生部门辅助生殖技术备案的私立医院
B.具有国际生殖医学认证的公立机构
C.取得卫生部人类辅助生殖技术批准证书的生殖中心
D.持有三年有效期的生育健康执业许可的诊所
E.未取得任何批准证书的研究院所
【思考过程】：",C,Qwen3-235B-A22B,"【思考过程】：根据《人类精子库管理办法》及《人类辅助生殖技术管理办法》，精子库只能向取得卫生行政部门颁发的“人类辅助生殖技术批准证书”的机构提供精液。选项C明确提到“取得卫生部（现卫健委）人类辅助生殖技术批准证书的生殖中心”，符合法规要求。其他选项中，A的“备案”不等于批准证书，B的国际认证无法律效力，D的“执业许可”非专项批准，E无资质，因此均不符合。

【最终答案】：C",客观题,C
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：人类精子库在哪些情况下可以合法提供精液？
A.未经检验但家属签署免责协议的精液
B.检验不合格但捐赠者自愿提供的精液
C.已完成检验且质量合格的精液
D.经过初步检验但未完成最终报告的精液
E.检验合格但保存时间超过规定期限的精液
【思考过程】：",C,Qwen3-235B-A22B,"【思考过程】：本题考查人类精子库提供精液的合法性条件。根据相关法规，精子库提供的精液必须完成全部检验且合格（选项C）。未经检验（A）、检验不合格（B）、未完成最终检验（D）或超过保存期限的精液（E）均不符合法定要求。虽然E的精液曾检验合格，但超过规定保存期限后其安全性无法保障，法律禁止使用。

【最终答案】：C",客观题,C
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国相关规定，提供供精人工授精的精液必须满足哪些条件？
A.精液冷冻保存3个月后直接使用
B.新鲜精液经实时检测合格后使用
C.精液冷冻保存达半年但未进行复检
D.精液冷冻保存满半年且复检合格
E.精液冷冻保存5个月后复检替代检疫期
【思考过程】：",D,Qwen3-235B-A22B,"【思考过程】：根据中国相关规定，供精人工授精的精液需冷冻保存满半年并进行复检合格后方可使用。选项D符合这一要求，而其他选项或未达到保存时间（如A、E），或未进行复检（如C），或使用新鲜精液（如B），均不符合规定。

【最终答案】：D",客观题,D
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在辅助生殖技术中，以下哪种情况允许人类精子库实施精子分离技术？
A.为帮助患者生育双胞胎并确保性别一致
B.为预防性连锁遗传病传递给子代
C.为提高子女特定外貌特征的概率
D.为满足夫妇对子女性别偏好的家庭需求
【思考过程】：",B,Qwen3-235B-A22B,"【思考过程】：根据辅助生殖技术的相关法规，精子分离技术的应用必须严格限制于医学目的。选项B涉及预防性连锁遗传病，属于医学必要情况，符合伦理和法规允许范围。选项A、C、D均涉及非医学目的（双胞胎性别一致、外貌特征、性别偏好），不符合规范。因此仅B正确。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下表述是否正确：人类精子库在获得伦理委员会批准后，可以将两位供体的精液混合用于辅助生殖。
A.正确
B.错误
【思考过程】：",B,Qwen3-235B-A22B,"【思考过程】：本题考查辅助生殖技术中供体精液使用的伦理和法律规定。根据《人类辅助生殖技术管理办法》及伦理规范，每个辅助生殖周期应使用单一供体的精液，禁止混合多个供体样本，以避免遗传风险、亲子关系混淆及伦理争议。即使获得伦理委员会批准，仍需遵守国家法规，因此该做法不正确。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种行为可能违反人类精子库的伦理规范？
A.采集一名未签署知情同意书的志愿者精液用于医学研究
B.在供精者临时无法签字时由家属代为签署知情同意书后进行采集
C.因紧急医疗需求使用未签署知情同意书的冷冻精液样本
D.使用三年前已签署知情同意书但未更新签署状态的库存精液
【思考过程】：",ABCD,Qwen3-235B-A22B,"【思考过程】：本题考查人类精子库伦理规范中的知情同意要求。知情同意是医学伦理的核心原则之一，涉及样本的采集、保存和使用均需供者的明确同意。  
A选项未签署知情同意书即采集样本，直接违反伦理原则；  
B选项中家属代签仅在供精者无行为能力时有效，临时无法签字仍需本人签署，否则违规；  
C选项在未获得知情同意的情况下使用样本，即使紧急医疗需求，若未提前获得同意仍属违规；  
D选项若原知情同意书未过期或未被撤销，则使用符合伦理规范，因此不构成违规。

【最终答案】：ABC",客观题,ABC
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下表述是否正确：人类精子库工作人员年满22岁的儿子自愿签署知情同意书后，可作为供精者。
A.正确
B.错误
【思考过程】：",B,Qwen3-235B-A22B,"【思考过程】：根据中国相关法规，供精者需满足年龄、健康等条件，且明确禁止与精子库工作人员存在亲属关系。尽管题目中儿子年满22岁且自愿签署同意书，但其与工作人员的亲属关系违反伦理规范，故不可作为供精者。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种行为违反了人类精子库相关管理规定？
A.人类精子库所在科室同时开展试管婴儿技术
B.人类精子库专职人员协助生殖中心实施体外受精
C.生殖医学科专职人员进行人工授精操作
D.人类精子库与第三方机构共享供精者基本信息
【思考过程】：",ABD,Qwen3-235B-A22B,"【思考过程】：根据《人类精子库管理办法》及《人类辅助生殖技术管理办法》，人类精子库应独立设置，不得与试管婴儿技术同属一个科室（A违规）。精子库专职人员不得参与辅助生殖技术操作，如体外受精（B违规）。生殖医学科专职人员进行人工授精属于常规职责（C不违规）。供精者信息需严格保密，不得与第三方共享（D违规）。

【最终答案】：ABD",客观题,ABD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪几项是供精者在辅助生殖技术应用中必须满足的法定要求？
A.年龄在20-45周岁之间
B.真实提供本人及家族成员一般病史
C.年龄在22-45周岁之间
D.按要求提供遗传病史说明文件
E.回答医师提出的其他相关问题并提供精液标本
【思考过程】：",BCDE,Qwen3-235B-A22B,"【思考过程】：根据《人类精子库管理办法》及技术规范，供精者需满足以下法定要求：年龄范围为22-45周岁（排除A，选C）；需真实提供本人及家族病史（B正确）；必须提供遗传病史说明文件（D正确）；需回答医师问题并提供精液标本（E正确）。选项C、B、D、E均符合规定，而A的年龄范围错误。

【最终答案】：BCDE",客观题,BCDE
